date,state,district,pincode,age_0_5,age_5_17,age_18_greater
13-06-2025,Maharashtra,Nashik,423101,3,1,0
13-06-2025,Maharashtra,Nashik,423105,4,3,0
13-06-2025,Maharashtra,Nashik,423201,7,0,0
13-06-2025,Maharashtra,Nashik,423203,6,17,0
13-06-2025,Maharashtra,Nashik,423205,2,1,0
12-06-2025,Maharashtra,Nashik,422205,2,1,0
12-06-2025,Maharashtra,Nashik,422215,2,0,0
12-06-2025,Maharashtra,Nashik,422308,0,1,0
12-06-2025,Maharashtra,Nashik,422401,2,1,0
12-06-2025,Maharashtra,Nashik,422502,2,0,0
12-06-2025,Maharashtra,Nashik,423106,8,6,0
12-06-2025,Maharashtra,Nashik,423302,4,1,0
14-06-2025,Maharashtra,Nashik,422004,0,1,0
14-06-2025,Maharashtra,Nashik,422008,1,0,0
14-06-2025,Maharashtra,Nashik,422010,5,3,0
14-06-2025,Maharashtra,Nashik,422204,3,0,0
14-06-2025,Maharashtra,Nashik,422206,1,1,0
14-06-2025,Maharashtra,Nashik,422208,1,0,0
14-06-2025,Maharashtra,Nashik,422209,0,1,0
14-06-2025,Maharashtra,Nashik,422211,1,0,0
14-06-2025,Maharashtra,Nashik,422212,0,2,0
14-06-2025,Maharashtra,Nashik,422302,1,0,0
14-06-2025,Maharashtra,Nashik,422402,3,1,0
14-06-2025,Maharashtra,Nashik,423101,3,1,0
14-06-2025,Maharashtra,Nashik,423201,0,3,0
14-06-2025,Maharashtra,Nashik,423301,1,0,0
14-06-2025,Maharashtra,Nashik,423302,1,0,0
14-06-2025,Maharashtra,Nashik,423303,1,0,0
14-06-2025,Maharashtra,Nashik,423403,2,0,0
14-06-2025,Maharashtra,Nashik,424109,1,0,0
15-06-2025,Maharashtra,Nashik,422001,1,1,0
15-06-2025,Maharashtra,Nashik,422006,2,2,0
15-06-2025,Maharashtra,Nashik,423204,1,1,0
16-06-2025,Maharashtra,Nashik,422008,1,0,0
16-06-2025,Maharashtra,Nashik,422009,2,3,0
16-06-2025,Maharashtra,Nashik,422103,3,0,0
16-06-2025,Maharashtra,Nashik,422201,1,1,0
16-06-2025,Maharashtra,Nashik,423101,2,4,0
16-06-2025,Maharashtra,Nashik,423106,9,4,0
16-06-2025,Maharashtra,Nashik,423108,6,2,0
16-06-2025,Maharashtra,Nashik,423110,1,0,0
16-06-2025,Maharashtra,Nashik,423201,5,0,0
16-06-2025,Maharashtra,Nashik,423212,1,1,0
16-06-2025,Maharashtra,Nashik,423301,7,4,0
16-06-2025,Maharashtra,Nashik,423402,1,1,0
17-06-2025,Maharashtra,Nashik,422001,3,2,0
17-06-2025,Maharashtra,Nashik,422003,12,6,0
17-06-2025,Maharashtra,Nashik,422005,0,2,1
17-06-2025,Maharashtra,Nashik,422006,2,4,0
17-06-2025,Maharashtra,Nashik,422007,3,3,0
17-06-2025,Maharashtra,Nashik,422011,5,4,0
17-06-2025,Maharashtra,Nashik,422012,6,2,0
17-06-2025,Maharashtra,Nashik,422013,2,0,0
17-06-2025,Maharashtra,Nashik,422210,0,1,3
17-06-2025,Maharashtra,Nashik,422211,3,2,0
17-06-2025,Maharashtra,Nashik,422212,1,9,0
17-06-2025,Maharashtra,Nashik,422502,4,1,0
17-06-2025,Maharashtra,Nashik,423102,12,1,0
17-06-2025,Maharashtra,Nashik,423106,17,10,0
17-06-2025,Maharashtra,Nashik,423110,1,3,0
17-06-2025,Maharashtra,Nashik,423117,1,3,0
17-06-2025,Maharashtra,Nashik,423206,2,0,0
17-06-2025,Maharashtra,Nashik,423301,17,7,0
17-06-2025,Maharashtra,Nashik,423402,5,1,0
18-06-2025,Maharashtra,Nashik,422202,4,2,0
18-06-2025,Maharashtra,Nashik,422204,2,3,0
18-06-2025,Maharashtra,Nashik,422206,1,0,0
18-06-2025,Maharashtra,Nashik,422212,1,3,0
18-06-2025,Maharashtra,Nashik,423102,0,1,0
18-06-2025,Maharashtra,Nashik,423106,5,13,0
18-06-2025,Maharashtra,Nashik,423208,4,1,0
18-06-2025,Maharashtra,Nashik,423213,1,0,0
18-06-2025,Maharashtra,Nashik,423401,2,5,0
18-06-2025,Maharashtra,Nashik,423502,3,2,0
19-06-2025,Maharashtra,Nashik,422006,1,0,0
19-06-2025,Maharashtra,Nashik,422010,2,8,0
19-06-2025,Maharashtra,Nashik,422206,2,0,0
19-06-2025,Maharashtra,Nashik,422306,1,1,0
19-06-2025,Maharashtra,Nashik,422401,1,0,0
19-06-2025,Maharashtra,Nashik,423102,7,2,0
19-06-2025,Maharashtra,Nashik,423105,6,2,0
19-06-2025,Maharashtra,Nashik,423111,2,1,0
19-06-2025,Maharashtra,Nashik,423117,3,2,0
19-06-2025,Maharashtra,Nashik,423402,0,2,0
19-06-2025,Maharashtra,Nashik,424109,3,0,0
01-07-2025,Maharashtra,Nashik,423203,1476,1183,41
01-07-2025,Maharashtra,Nashik,422209,167,35,13
01-09-2025,Maharashtra,Nashik,422001,2,3,0
01-09-2025,Maharashtra,Nashik,422003,8,7,0
01-09-2025,Maharashtra,Nashik,422006,1,1,0
01-09-2025,Maharashtra,Nashik,422008,1,0,0
01-09-2025,Maharashtra,Nashik,422101,8,4,0
01-09-2025,Maharashtra,Nashik,422102,1,1,0
01-09-2025,Maharashtra,Nashik,422105,4,0,0
01-09-2025,Maharashtra,Nashik,422206,2,1,0
01-09-2025,Maharashtra,Nashik,422302,2,0,0
01-09-2025,Maharashtra,Nashik,422304,1,0,0
01-09-2025,Maharashtra,Nashik,423102,3,2,0
01-09-2025,Maharashtra,Nashik,423203,53,28,3
01-09-2025,Maharashtra,Nashik,423212,4,0,0
03-09-2025,Maharashtra,Nashik,422003,13,4,0
03-09-2025,Maharashtra,Nashik,422005,1,0,0
03-09-2025,Maharashtra,Nashik,422211,10,3,0
03-09-2025,Maharashtra,Nashik,422213,1,1,0
03-09-2025,Maharashtra,Nashik,422402,5,2,0
03-09-2025,Maharashtra,Nashik,422606,5,0,0
03-09-2025,Maharashtra,Nashik,423101,3,1,0
03-09-2025,Maharashtra,Nashik,423105,6,1,0
03-09-2025,Maharashtra,Nashik,423110,0,1,0
03-09-2025,Maharashtra,Nashik,423204,3,1,0
03-09-2025,Maharashtra,Nashik,423205,5,0,0
03-09-2025,Maharashtra,Nashik,423208,8,0,0
03-09-2025,Maharashtra,Nashik,423303,1,1,0
03-09-2025,Maharashtra,Nashik,423502,4,3,0
02-09-2025,Maharashtra,Nashik,422004,0,1,0
02-09-2025,Maharashtra,Nashik,422008,1,3,0
02-09-2025,Maharashtra,Nashik,422101,8,4,0
02-09-2025,Maharashtra,Nashik,422202,3,1,0
02-09-2025,Maharashtra,Nashik,422209,8,0,0
02-09-2025,Maharashtra,Nashik,423101,4,1,0
02-09-2025,Maharashtra,Nashik,423204,3,3,0
02-09-2025,Maharashtra,Nashik,423213,3,0,0
02-09-2025,Maharashtra,Nashik,423501,6,1,0
07-09-2025,Maharashtra,Nashik,422009,1,1,0
07-09-2025,Maharashtra,Nashik,422012,1,0,0
07-09-2025,Maharashtra,Nashik,422101,1,2,0
07-09-2025,Maharashtra,Nashik,423203,5,4,0
07-09-2025,Maharashtra,Nashik,423206,1,0,0
06-09-2025,Maharashtra,Nashik,422403,0,1,0
06-09-2025,Maharashtra,Nashik,423201,1,0,0
06-09-2025,Maharashtra,Nashik,423205,1,1,0
05-09-2025,Maharashtra,Nashik,422008,2,0,0
05-09-2025,Maharashtra,Nashik,422306,1,0,0
05-09-2025,Maharashtra,Nashik,422502,1,0,0
05-09-2025,Maharashtra,Nashik,423105,2,1,0
05-09-2025,Maharashtra,Nashik,423205,1,0,0
04-09-2025,Maharashtra,Nashik,422105,1,0,0
04-09-2025,Maharashtra,Nashik,422201,0,1,0
04-09-2025,Maharashtra,Nashik,422206,1,0,0
04-09-2025,Maharashtra,Nashik,422215,2,0,0
04-09-2025,Maharashtra,Nashik,422304,1,3,0
04-09-2025,Maharashtra,Nashik,422403,3,0,0
04-09-2025,Maharashtra,Nashik,423102,6,2,0
04-09-2025,Maharashtra,Nashik,423204,4,0,0
04-09-2025,Maharashtra,Nashik,423205,6,1,0
04-09-2025,Maharashtra,Nashik,423402,1,0,0
09-09-2025,Maharashtra,Nashik,422001,2,1,0
09-09-2025,Maharashtra,Nashik,422007,7,5,0
09-09-2025,Maharashtra,Nashik,422010,4,1,0
09-09-2025,Maharashtra,Nashik,422102,1,1,0
09-09-2025,Maharashtra,Nashik,422301,1,0,0
09-09-2025,Maharashtra,Nashik,422305,1,0,0
09-09-2025,Maharashtra,Nashik,422401,4,0,0
09-09-2025,Maharashtra,Nashik,423104,4,2,0
09-09-2025,Maharashtra,Nashik,423106,10,0,0
09-09-2025,Maharashtra,Nashik,423403,3,1,0
08-09-2025,Maharashtra,Nashik,422001,4,4,0
08-09-2025,Maharashtra,Nashik,422006,4,0,0
08-09-2025,Maharashtra,Nashik,422013,3,0,0
08-09-2025,Maharashtra,Nashik,422207,1,0,0
08-09-2025,Maharashtra,Nashik,422402,9,0,0
08-09-2025,Maharashtra,Nashik,423111,1,0,0
08-09-2025,Maharashtra,Nashik,423205,8,2,0
08-09-2025,Maharashtra,Nashik,423212,5,2,0
08-09-2025,Maharashtra,Nashik,423403,3,0,0
08-09-2025,Maharashtra,Nashik,423502,9,2,0
08-09-2025,Maharashtra,Nashik,424109,0,2,0
10-09-2025,Maharashtra,Nashik,422008,2,0,0
10-09-2025,Maharashtra,Nashik,422103,13,3,0
10-09-2025,Maharashtra,Nashik,422112,1,0,0
10-09-2025,Maharashtra,Nashik,422206,2,0,0
10-09-2025,Maharashtra,Nashik,422208,7,0,0
10-09-2025,Maharashtra,Nashik,422212,1,1,0
10-09-2025,Maharashtra,Nashik,422213,1,0,0
10-09-2025,Maharashtra,Nashik,422302,1,0,0
10-09-2025,Maharashtra,Nashik,422304,0,3,0
10-09-2025,Maharashtra,Nashik,423102,4,2,0
10-09-2025,Maharashtra,Nashik,423104,7,2,0
10-09-2025,Maharashtra,Nashik,423203,30,12,1
10-09-2025,Maharashtra,Nashik,423206,3,2,1
10-09-2025,Maharashtra,Nashik,423403,1,0,0
12-09-2025,Maharashtra,Nashik,422003,10,8,0
12-09-2025,Maharashtra,Nashik,422004,1,0,0
12-09-2025,Maharashtra,Nashik,422013,1,1,0
12-09-2025,Maharashtra,Nashik,422112,1,0,0
12-09-2025,Maharashtra,Nashik,422209,5,1,0
12-09-2025,Maharashtra,Nashik,422213,2,1,0
12-09-2025,Maharashtra,Nashik,422304,0,1,0
12-09-2025,Maharashtra,Nashik,422305,3,2,0
12-09-2025,Maharashtra,Nashik,422308,2,0,0
12-09-2025,Maharashtra,Nashik,422402,7,0,0
12-09-2025,Maharashtra,Nashik,422502,1,0,0
12-09-2025,Maharashtra,Nashik,422606,5,0,0
12-09-2025,Maharashtra,Nashik,423102,5,0,0
12-09-2025,Maharashtra,Nashik,423105,3,4,0
12-09-2025,Maharashtra,Nashik,423106,15,8,0
12-09-2025,Maharashtra,Nashik,423111,1,0,0
12-09-2025,Maharashtra,Nashik,423202,2,0,0
12-09-2025,Maharashtra,Nashik,423205,5,2,1
12-09-2025,Maharashtra,Nashik,423301,16,3,0
12-09-2025,Maharashtra,Nashik,423302,3,4,0
12-09-2025,Maharashtra,Nashik,423402,2,0,0
11-09-2025,Maharashtra,Nashik,422005,1,1,0
11-09-2025,Maharashtra,Nashik,422009,5,5,0
11-09-2025,Maharashtra,Nashik,422010,1,4,0
11-09-2025,Maharashtra,Nashik,422207,1,1,0
11-09-2025,Maharashtra,Nashik,422209,4,1,0
11-09-2025,Maharashtra,Nashik,422210,2,0,0
11-09-2025,Maharashtra,Nashik,422215,2,0,0
11-09-2025,Maharashtra,Nashik,422304,1,0,0
11-09-2025,Maharashtra,Nashik,422401,1,0,0
11-09-2025,Maharashtra,Nashik,423104,5,1,0
11-09-2025,Maharashtra,Nashik,423205,1,5,0
11-09-2025,Maharashtra,Nashik,423502,5,0,0
14-09-2025,Maharashtra,Nashik,422012,1,0,0
14-09-2025,Maharashtra,Nashik,422013,1,0,0
14-09-2025,Maharashtra,Nashik,422303,2,0,0
13-09-2025,Maharashtra,Nashik,422007,10,2,0
13-09-2025,Maharashtra,Nashik,422008,1,1,0
13-09-2025,Maharashtra,Nashik,422010,4,5,0
13-09-2025,Maharashtra,Nashik,422112,1,0,0
13-09-2025,Maharashtra,Nashik,422202,1,0,0
13-09-2025,Maharashtra,Nashik,422212,4,1,0
13-09-2025,Maharashtra,Nashik,422303,1,0,0
13-09-2025,Maharashtra,Nashik,422402,8,0,0
13-09-2025,Maharashtra,Nashik,422403,5,0,0
13-09-2025,Maharashtra,Nashik,423101,5,0,0
13-09-2025,Maharashtra,Nashik,423102,1,0,0
13-09-2025,Maharashtra,Nashik,423106,6,9,0
13-09-2025,Maharashtra,Nashik,423203,29,21,0
13-09-2025,Maharashtra,Nashik,423303,2,0,0
13-09-2025,Maharashtra,Nashik,423501,2,0,0
15-09-2025,Maharashtra,Nashik,422005,1,0,0
15-09-2025,Maharashtra,Nashik,422010,3,2,0
15-09-2025,Maharashtra,Nashik,422209,2,0,0
15-09-2025,Maharashtra,Nashik,422211,4,1,0
15-09-2025,Maharashtra,Nashik,422304,0,2,0
15-09-2025,Maharashtra,Nashik,422305,1,0,0
15-09-2025,Maharashtra,Nashik,422306,0,1,0
15-09-2025,Maharashtra,Nashik,422606,1,1,0
15-09-2025,Maharashtra,Nashik,423402,1,1,0
15-09-2025,Maharashtra,Nashik,423403,2,1,0
15-09-2025,Maharashtra,Nashik,423502,2,1,0
16-09-2025,Maharashtra,Nashik,422011,1,0,0
16-09-2025,Maharashtra,Nashik,422103,2,3,0
16-09-2025,Maharashtra,Nashik,422206,3,0,0
16-09-2025,Maharashtra,Nashik,422215,3,0,0
16-09-2025,Maharashtra,Nashik,423102,2,0,0
16-09-2025,Maharashtra,Nashik,423104,7,2,0
16-09-2025,Maharashtra,Nashik,423105,6,9,0
16-09-2025,Maharashtra,Nashik,423106,5,4,0
16-09-2025,Maharashtra,Nashik,423110,1,0,0
16-09-2025,Maharashtra,Nashik,423303,2,0,0
16-09-2025,Maharashtra,Nashik,424109,5,0,0
17-09-2025,Maharashtra,Nashik,422006,7,2,0
17-09-2025,Maharashtra,Nashik,422007,9,3,0
17-09-2025,Maharashtra,Nashik,422012,3,0,0
17-09-2025,Maharashtra,Nashik,422205,2,0,0
17-09-2025,Maharashtra,Nashik,422208,9,2,0
17-09-2025,Maharashtra,Nashik,422210,1,0,0
17-09-2025,Maharashtra,Nashik,422212,2,6,0
17-09-2025,Maharashtra,Nashik,422215,2,1,0
17-09-2025,Maharashtra,Nashik,422305,3,2,0
17-09-2025,Maharashtra,Nashik,422402,11,2,0
17-09-2025,Maharashtra,Nashik,423108,2,0,0
17-09-2025,Maharashtra,Nashik,423110,1,0,0
17-09-2025,Maharashtra,Nashik,423202,1,0,0
17-09-2025,Maharashtra,Nashik,423203,31,14,1
17-09-2025,Maharashtra,Nashik,423208,1,0,0
17-09-2025,Maharashtra,Nashik,423212,1,1,0
17-09-2025,Maharashtra,Nashik,423303,0,2,0
17-09-2025,Maharashtra,Nashik,423401,3,1,0
17-09-2025,Maharashtra,Nashik,423403,3,1,0
20-09-2025,Maharashtra,Nashik,422002,1,1,0
20-09-2025,Maharashtra,Nashik,422003,9,3,0
20-09-2025,Maharashtra,Nashik,422006,4,0,0
20-09-2025,Maharashtra,Nashik,422007,2,0,0
20-09-2025,Maharashtra,Nashik,422010,6,1,0
20-09-2025,Maharashtra,Nashik,422101,8,2,0
20-09-2025,Maharashtra,Nashik,422206,1,0,0
20-09-2025,Maharashtra,Nashik,422211,0,2,0
20-09-2025,Maharashtra,Nashik,423111,2,0,0
20-09-2025,Maharashtra,Nashik,423208,1,0,0
20-09-2025,Maharashtra,Nashik,423303,2,0,0
20-09-2025,Maharashtra,Nashik,423402,0,2,0
20-09-2025,Maharashtra,Nashik,423502,2,0,0
18-09-2025,Maharashtra,Nashik,422002,2,0,0
18-09-2025,Maharashtra,Nashik,422010,4,4,0
18-09-2025,Maharashtra,Nashik,422103,2,3,0
18-09-2025,Maharashtra,Nashik,422215,0,1,0
18-09-2025,Maharashtra,Nashik,422303,2,2,0
18-09-2025,Maharashtra,Nashik,422304,1,0,0
18-09-2025,Maharashtra,Nashik,422403,4,1,0
18-09-2025,Maharashtra,Nashik,422606,7,0,0
18-09-2025,Maharashtra,Nashik,423110,1,0,0
18-09-2025,Maharashtra,Nashik,423117,0,1,0
18-09-2025,Maharashtra,Nashik,423302,0,2,0
18-09-2025,Maharashtra,Nashik,423402,1,0,0
18-09-2025,Maharashtra,Nashik,423502,6,2,0
19-09-2025,Maharashtra,Nashik,422013,2,1,0
19-09-2025,Maharashtra,Nashik,422103,5,3,0
19-09-2025,Maharashtra,Nashik,422209,5,1,0
19-09-2025,Maharashtra,Nashik,422215,1,1,0
19-09-2025,Maharashtra,Nashik,422606,0,1,0
19-09-2025,Maharashtra,Nashik,423105,1,3,0
19-09-2025,Maharashtra,Nashik,423206,1,1,0
19-09-2025,Maharashtra,Nashik,423213,3,0,0
19-09-2025,Maharashtra,Nashik,423301,5,7,0
23-09-2025,Maharashtra,Nashik,422001,4,2,0
23-09-2025,Maharashtra,Nashik,422010,2,2,0
23-09-2025,Maharashtra,Nashik,422103,6,1,0
23-09-2025,Maharashtra,Nashik,422205,1,0,0
23-09-2025,Maharashtra,Nashik,422402,6,2,0
23-09-2025,Maharashtra,Nashik,423106,7,3,0
23-09-2025,Maharashtra,Nashik,423208,3,2,0
23-09-2025,Maharashtra,Nashik,423401,9,4,0
23-09-2025,Maharashtra,Nashik,424109,4,0,0
22-09-2025,Maharashtra,Nashik,422011,2,0,0
22-09-2025,Maharashtra,Nashik,422210,3,0,0
22-09-2025,Maharashtra,Nashik,422606,3,0,0
22-09-2025,Maharashtra,Nashik,423102,1,1,0
22-09-2025,Maharashtra,Nashik,423106,2,0,0
21-09-2025,Maharashtra,Nashik,422003,3,0,0
21-09-2025,Maharashtra,Nashik,422101,2,0,0
21-09-2025,Maharashtra,Nashik,423203,5,2,1
25-09-2025,Maharashtra,Nashik,422001,1,0,0
25-09-2025,Maharashtra,Nashik,422003,6,10,0
25-09-2025,Maharashtra,Nashik,422010,2,3,0
25-09-2025,Maharashtra,Nashik,422202,2,0,0
25-09-2025,Maharashtra,Nashik,422205,0,1,0
25-09-2025,Maharashtra,Nashik,422206,1,0,0
25-09-2025,Maharashtra,Nashik,422211,7,1,0
25-09-2025,Maharashtra,Nashik,423102,0,1,0
25-09-2025,Maharashtra,Nashik,423203,24,14,3
25-09-2025,Maharashtra,Nashik,423204,2,2,0
25-09-2025,Maharashtra,Nashik,423302,1,0,0
26-09-2025,Maharashtra,Nashik,422002,0,1,0
26-09-2025,Maharashtra,Nashik,422008,0,1,0
26-09-2025,Maharashtra,Nashik,422010,5,2,0
26-09-2025,Maharashtra,Nashik,422101,1,2,0
26-09-2025,Maharashtra,Nashik,422102,1,0,0
26-09-2025,Maharashtra,Nashik,422202,1,1,0
26-09-2025,Maharashtra,Nashik,422205,1,0,0
26-09-2025,Maharashtra,Nashik,422213,2,0,0
26-09-2025,Maharashtra,Nashik,422305,2,1,0
26-09-2025,Maharashtra,Nashik,422306,1,0,0
26-09-2025,Maharashtra,Nashik,422403,3,0,0
26-09-2025,Maharashtra,Nashik,422606,1,0,0
26-09-2025,Maharashtra,Nashik,423102,1,2,0
26-09-2025,Maharashtra,Nashik,423108,0,1,0
26-09-2025,Maharashtra,Nashik,423110,0,2,0
26-09-2025,Maharashtra,Nashik,423205,2,0,0
26-09-2025,Maharashtra,Nashik,423213,1,0,0
26-09-2025,Maharashtra,Nashik,423302,2,0,0
26-09-2025,Maharashtra,Nashik,423401,5,2,0
24-09-2025,Maharashtra,Nashik,422009,6,0,0
24-09-2025,Maharashtra,Nashik,422101,3,5,1
24-09-2025,Maharashtra,Nashik,422205,1,0,0
24-09-2025,Maharashtra,Nashik,422208,3,1,0
24-09-2025,Maharashtra,Nashik,422213,2,0,0
24-09-2025,Maharashtra,Nashik,422215,5,1,0
24-09-2025,Maharashtra,Nashik,422301,1,0,0
24-09-2025,Maharashtra,Nashik,422303,2,1,0
24-09-2025,Maharashtra,Nashik,422403,9,2,0
24-09-2025,Maharashtra,Nashik,423102,5,1,0
24-09-2025,Maharashtra,Nashik,423111,1,0,0
24-09-2025,Maharashtra,Nashik,423204,1,1,0
24-09-2025,Maharashtra,Nashik,423206,1,0,0
24-09-2025,Maharashtra,Nashik,423208,3,0,0
24-09-2025,Maharashtra,Nashik,423401,12,5,0
24-09-2025,Maharashtra,Nashik,423402,4,1,0
28-09-2025,Maharashtra,Nashik,422009,1,0,0
29-09-2025,Maharashtra,Nashik,422003,0,1,0
29-09-2025,Maharashtra,Nashik,423205,0,2,0
29-09-2025,Maharashtra,Nashik,423501,1,0,0
27-09-2025,Maharashtra,Nashik,422010,0,1,0
27-09-2025,Maharashtra,Nashik,422101,4,0,0
27-09-2025,Maharashtra,Nashik,422502,1,0,0
27-09-2025,Maharashtra,Nashik,423111,1,0,0
27-09-2025,Maharashtra,Nashik,423201,1,0,0
27-09-2025,Maharashtra,Nashik,423203,9,0,0
27-09-2025,Maharashtra,Nashik,423302,1,0,0
27-09-2025,Maharashtra,Nashik,424109,2,0,0
30-09-2025,Maharashtra,Nashik,423203,0,2,0
26-10-2025,Maharashtra,Nashik,422009,1,0,0
26-10-2025,Maharashtra,Nashik,422010,2,0,0
26-10-2025,Maharashtra,Nashik,422013,0,1,0
26-10-2025,Maharashtra,Nashik,422203,1,1,0
26-10-2025,Maharashtra,Nashik,422208,0,1,0
26-10-2025,Maharashtra,Nashik,423106,0,2,0
13-10-2025,Maharashtra,Nashik,422004,1,1,0
13-10-2025,Maharashtra,Nashik,422007,8,1,0
13-10-2025,Maharashtra,Nashik,422012,3,2,0
13-10-2025,Maharashtra,Nashik,422101,17,3,0
13-10-2025,Maharashtra,Nashik,422102,4,0,0
13-10-2025,Maharashtra,Nashik,422202,1,0,0
13-10-2025,Maharashtra,Nashik,422205,1,1,0
13-10-2025,Maharashtra,Nashik,422209,1,0,0
13-10-2025,Maharashtra,Nashik,422211,4,1,0
13-10-2025,Maharashtra,Nashik,422215,2,0,0
13-10-2025,Maharashtra,Nashik,422305,4,1,0
13-10-2025,Maharashtra,Nashik,422402,6,0,0
13-10-2025,Maharashtra,Nashik,423117,1,1,0
13-10-2025,Maharashtra,Nashik,423201,5,1,0
13-10-2025,Maharashtra,Nashik,423403,3,1,0
16-10-2025,Maharashtra,Nashik,422003,5,1,0
16-10-2025,Maharashtra,Nashik,422004,1,0,0
16-10-2025,Maharashtra,Nashik,422009,4,2,0
16-10-2025,Maharashtra,Nashik,422102,1,0,0
16-10-2025,Maharashtra,Nashik,422208,2,0,0
16-10-2025,Maharashtra,Nashik,422213,1,0,0
16-10-2025,Maharashtra,Nashik,422303,0,1,0
16-10-2025,Maharashtra,Nashik,422502,2,0,0
16-10-2025,Maharashtra,Nashik,423110,2,0,0
16-10-2025,Maharashtra,Nashik,423502,3,1,0
15-10-2025,Maharashtra,Nashik,422003,12,1,0
15-10-2025,Maharashtra,Nashik,422009,2,1,0
15-10-2025,Maharashtra,Nashik,422010,7,0,1
15-10-2025,Maharashtra,Nashik,422101,5,1,1
15-10-2025,Maharashtra,Nashik,422203,2,1,0
15-10-2025,Maharashtra,Nashik,422209,1,1,0
15-10-2025,Maharashtra,Nashik,422304,1,0,0
15-10-2025,Maharashtra,Nashik,422502,1,0,0
15-10-2025,Maharashtra,Nashik,423105,2,3,0
15-10-2025,Maharashtra,Nashik,423502,1,0,0
18-10-2025,Maharashtra,Nashik,422007,2,1,0
18-10-2025,Maharashtra,Nashik,422009,4,0,0
18-10-2025,Maharashtra,Nashik,422010,3,0,0
18-10-2025,Maharashtra,Nashik,422103,4,0,0
18-10-2025,Maharashtra,Nashik,422308,14,0,1
18-10-2025,Maharashtra,Nashik,422606,2,1,0
18-10-2025,Maharashtra,Nashik,423117,3,2,0
18-10-2025,Maharashtra,Nashik,423204,1,1,0
18-10-2025,Maharashtra,Nashik,423301,7,0,0
17-10-2025,Maharashtra,Nashik,422002,3,0,0
17-10-2025,Maharashtra,Nashik,422009,10,4,0
17-10-2025,Maharashtra,Nashik,422103,9,2,0
17-10-2025,Maharashtra,Nashik,422203,6,5,0
17-10-2025,Maharashtra,Nashik,422208,6,1,0
17-10-2025,Maharashtra,Nashik,422222,3,0,0
17-10-2025,Maharashtra,Nashik,422606,5,0,0
17-10-2025,Maharashtra,Nashik,423101,6,4,0
17-10-2025,Maharashtra,Nashik,423106,11,3,0
17-10-2025,Maharashtra,Nashik,423202,1,0,0
17-10-2025,Maharashtra,Nashik,423213,3,0,0
20-10-2025,Maharashtra,Nashik,422001,4,0,0
20-10-2025,Maharashtra,Nashik,422006,1,0,0
20-10-2025,Maharashtra,Nashik,422211,1,0,0
20-10-2025,Maharashtra,Nashik,422403,2,1,0
20-10-2025,Maharashtra,Nashik,423102,1,0,0
20-10-2025,Maharashtra,Nashik,423104,2,0,0
20-10-2025,Maharashtra,Nashik,423106,1,1,0
20-10-2025,Maharashtra,Nashik,423111,1,0,0
20-10-2025,Maharashtra,Nashik,423203,19,9,0
20-10-2025,Maharashtra,Nashik,423204,1,0,0
19-10-2025,Maharashtra,Nashik,422001,7,0,0
19-10-2025,Maharashtra,Nashik,422102,2,0,0
19-10-2025,Maharashtra,Nashik,422206,0,1,0
19-10-2025,Maharashtra,Nashik,422209,2,1,0
19-10-2025,Maharashtra,Nashik,422502,3,0,0
19-10-2025,Maharashtra,Nashik,423202,1,0,0
21-10-2025,Maharashtra,Nashik,422208,0,1,0
21-10-2025,Maharashtra,Nashik,422222,1,0,0
21-10-2025,Maharashtra,Nashik,423106,0,1,0
24-10-2025,Maharashtra,Nashik,422209,1,0,0
24-10-2025,Maharashtra,Nashik,422403,2,0,0
24-10-2025,Maharashtra,Nashik,423208,1,0,0
25-10-2025,Maharashtra,Nashik,422004,0,1,0
25-10-2025,Maharashtra,Nashik,422208,1,0,0
25-10-2025,Maharashtra,Nashik,422212,1,0,0
25-10-2025,Maharashtra,Nashik,422402,2,1,0
25-10-2025,Maharashtra,Nashik,422403,2,1,0
25-10-2025,Maharashtra,Nashik,423106,1,1,0
25-10-2025,Maharashtra,Nashik,423203,18,5,1
27-10-2025,Maharashtra,Nashik,422007,2,0,0
27-10-2025,Maharashtra,Nashik,423101,0,1,0
27-10-2025,Maharashtra,Nashik,423106,1,1,0
27-10-2025,Maharashtra,Nashik,423203,8,6,0
28-10-2025,Maharashtra,Nashik,422103,1,1,0
28-10-2025,Maharashtra,Nashik,422208,1,0,0
28-10-2025,Maharashtra,Nashik,422222,0,1,0
28-10-2025,Maharashtra,Nashik,422401,1,0,0
28-10-2025,Maharashtra,Nashik,423102,1,0,0
28-10-2025,Maharashtra,Nashik,423105,1,0,0
30-10-2025,Maharashtra,Nashik,422103,13,1,0
30-10-2025,Maharashtra,Nashik,422209,3,1,0
30-10-2025,Maharashtra,Nashik,422210,5,0,0
30-10-2025,Maharashtra,Nashik,422211,6,0,0
30-10-2025,Maharashtra,Nashik,422212,2,0,0
30-10-2025,Maharashtra,Nashik,422302,1,1,0
30-10-2025,Maharashtra,Nashik,422303,5,1,1
30-10-2025,Maharashtra,Nashik,423104,13,2,0
30-10-2025,Maharashtra,Nashik,423111,3,0,0
30-10-2025,Maharashtra,Nashik,423203,71,18,1
30-10-2025,Maharashtra,Nashik,423206,1,1,0
30-10-2025,Maharashtra,Nashik,423213,4,1,0
30-10-2025,Maharashtra,Nashik,423302,1,1,0
30-10-2025,Maharashtra,Nashik,423403,1,1,0
